PM2_5,temp,humidity,PM2_5_cal,temp_cal,humidity_cal
22.8,32.7,62.3,14.1,34.1,57.6
22.5,32.7,62.3,14.1,34.1,57.6
22.5,32.7,62.3,14.1,34.1,57.6
22.3,32.8,61.3,14.1,34.1,57.6
22.5,32.7,62.3,14.1,34.1,57.6
22.5,32.7,62.3,14.1,34.1,57.6
22.8,32.7,62.3,14.1,34.1,57.6
22.8,32.7,62.3,14.1,34.1,57.6
22.8,32.7,62.3,14.2,33.9,58.6
22.8,32.7,62.3,14.1,34.1,57.6
22.8,32.7,62.3,14.1,34.1,57.6
22.8,32.7,62.3,14.1,34.1,57.6
22.8,32.7,62.3,14.1,34.1,57.6
23.0,32.8,61.3,14.1,34.1,57.6
22.9,32.8,62.3,14.1,34.1,57.6
23.2,32.7,62.3,14.1,34.1,57.6
22.8,32.7,62.3,14.1,34.1,57.6
22.8,32.7,62.3,14.1,34.1,57.6
22.8,32.7,62.3,14.2,33.9,58.6
22.5,32.7,62.3,14.1,34.1,57.6
22.5,32.7,62.3,14.1,34.1,57.6
22.5,32.7,62.3,14.1,34.1,57.6
22.5,32.7,62.3,14.1,34.1,57.6
22.0,32.8,61.3,14.1,34.1,57.6
22.5,32.7,62.3,14.1,34.1,57.5
22.5,32.7,62.3,14.1,34.1,57.6
22.9,32.8,62.4,13.8,34.1,57.6
22.5,32.7,62.3,13.9,33.9,58.6
22.9,32.8,62.3,13.8,34.1,57.6
22.9,32.8,62.3,13.8,34.1,57.6
22.9,32.8,62.4,13.8,34.1,57.6
22.9,32.8,62.4,13.8,34.1,57.6
22.7,32.9,61.3,13.8,34.1,57.6
23.2,32.8,62.4,13.8,34.1,57.6
23.2,32.7,62.3,13.8,34.1,57.6
23.2,32.8,62.4,13.4,34.1,57.6
23.2,32.8,62.4,13.4,34.1,57.6
22.9,32.8,62.4,13.5,33.9,58.6
22.9,32.8,62.4,13.4,34.1,57.6
22.9,32.8,62.4,13.4,34.1,57.6
23.2,32.8,62.4,13.4,34.1,57.6
23.2,32.8,62.3,13.4,34.1,57.6
23.1,32.9,61.3,13.4,34.1,57.6
23.2,32.8,62.4,13.4,34.1,57.6
23.2,32.8,62.4,13.4,34.1,57.6
22.9,32.8,62.4,13.4,34.1,57.6
22.9,32.8,62.4,13.5,33.9,58.6
22.9,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.8,34.1,57.6
22.5,32.8,62.4,13.8,34.1,57.6
22.5,32.8,62.4,13.8,34.1,57.6
22.0,32.9,61.3,13.8,34.1,57.6
22.2,32.8,62.4,13.8,34.1,57.6
22.5,32.8,62.4,13.8,34.1,57.6
22.5,32.8,62.4,13.8,34.1,57.6
22.5,32.8,62.4,13.9,33.9,58.6
22.5,32.8,62.4,13.8,34.1,57.6
22.5,32.8,62.4,13.8,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.4,32.9,61.3,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.9,32.8,62.4,13.4,34.1,57.6
22.9,32.8,62.4,13.4,34.1,57.6
22.9,32.8,62.4,13.4,34.1,57.6
22.9,32.8,62.4,13.5,33.9,58.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.4,32.9,61.3,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.5,33.9,58.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.8,34.1,57.6
22.2,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.0,32.9,61.3,13.4,34.1,57.6
21.8,32.8,62.4,13.4,34.1,57.6
22.2,32.8,62.4,13.4,34.1,57.6
22.2,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.5,33.9,58.6
22.9,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.2,32.8,62.4,13.4,34.1,57.6
22.2,32.8,62.4,13.4,34.1,57.6
21.7,32.9,61.3,13.4,34.1,57.6
21.8,32.8,62.4,13.4,34.1,57.6
22.2,32.8,62.4,13.4,34.1,57.6
22.2,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
21.8,32.8,62.4,13.4,34.1,57.6
21.8,32.8,62.4,13.4,34.1,57.6
21.8,32.8,62.4,13.4,34.1,57.6
21.5,32.8,62.4,13.4,34.1,57.6
21.8,32.8,62.4,13.4,34.1,57.6
21.7,32.9,61.3,13.4,34.1,57.6
22.2,32.8,62.4,13.5,33.9,58.6
22.2,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.9,32.8,62.4,13.4,34.1,57.6
22.9,32.8,62.4,13.4,34.1,57.6
22.9,32.8,62.4,13.4,34.1,57.6
22.9,32.8,62.4,13.4,34.1,57.6
23.1,32.9,61.3,13.4,34.1,57.6
23.2,32.8,62.4,13.5,33.9,58.6
23.2,32.8,62.4,13.4,34.1,57.6
22.9,32.8,62.4,13.4,34.1,57.6
22.9,32.8,62.4,13.4,34.1,57.6
22.9,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.9,32.8,62.4,13.4,34.1,57.6
22.9,32.8,62.4,13.4,34.1,57.6
22.9,32.8,62.4,13.4,34.1,57.6
22.4,32.9,61.3,13.5,33.9,58.6
22.9,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.2,32.8,62.4,13.4,34.1,57.6
22.2,32.8,62.4,13.4,34.1,57.6
22.2,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.0,32.9,61.3,13.4,34.1,57.6
22.2,32.8,62.4,13.5,33.9,58.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.5,13.4,34.1,57.6
22.9,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.4,32.9,61.3,13.4,34.1,57.6
22.5,32.8,62.4,13.5,33.9,58.6
22.5,32.8,62.4,13.4,34.1,57.6
22.5,32.8,62.4,13.4,34.1,57.6
22.2,32.8,62.5,13.4,34.1,57.6
22.2,32.8,62.5,13.4,34.1,57.6
22.2,32.8,62.4,13.4,34.1,57.6
22.2,32.8,62.5,13.4,34.1,57.6
22.2,32.8,62.4,13.4,34.1,57.6
22.2,32.8,62.5,13.4,34.1,57.6
22.4,32.9,61.3,13.4,34.1,57.6
22.5,32.8,62.5,13.5,33.9,58.6
22.5,32.8,62.5,13.4,34.1,57.6
22.5,32.8,62.5,13.4,34.1,57.6
22.2,32.8,62.5,13.1,34.1,57.6
22.5,32.8,62.5,13.1,34.1,57.6
22.5,32.8,62.5,13.4,34.1,57.6
22.5,32.8,62.5,13.4,34.1,57.6
22.5,32.8,62.5,13.4,34.1,57.6
22.4,32.9,61.3,13.4,34.1,57.6
22.5,32.8,62.5,13.5,33.9,58.6
22.5,32.8,62.5,13.4,34.1,57.6
22.5,32.8,62.5,13.4,34.1,57.6
22.5,32.8,62.5,13.4,34.1,57.6
22.5,32.8,62.5,13.4,34.1,57.6
22.5,32.8,62.5,13.4,34.1,57.6
22.5,32.8,62.5,13.4,34.1,57.6
22.5,32.8,62.5,13.4,34.1,57.6
22.5,32.8,62.5,13.4,34.1,57.6
22.4,32.9,61.3,13.4,34.1,57.6
22.5,32.8,62.5,13.5,33.9,58.6
22.5,32.8,62.5,13.4,34.1,57.6
22.5,32.8,62.5,13.4,34.1,57.6
22.5,32.8,62.5,13.4,34.1,57.6
22.5,32.8,62.5,13.4,34.1,57.6
22.2,32.8,62.5,13.4,34.1,57.6
22.5,32.8,62.5,13.4,34.1,57.6
22.5,32.8,62.5,13.4,34.1,57.6
22.4,32.9,61.3,13.4,34.1,57.6
22.5,32.8,62.5,13.4,34.1,57.6
22.9,32.8,62.5,13.5,33.9,58.6
22.9,32.8,62.5,13.4,34.1,57.6
22.6,32.8,62.5,13.4,34.1,57.6
22.5,32.8,62.5,13.4,34.1,57.6
22.9,32.8,62.5,13.4,34.1,57.6
22.6,32.8,62.5,13.4,34.1,57.6
22.6,32.8,62.5,13.4,34.1,57.6
22.6,32.8,62.5,13.4,34.1,57.6
22.4,32.9,61.4,13.4,34.1,57.6
22.6,32.8,62.5,13.4,34.1,57.6
22.6,32.8,62.5,13.5,33.9,58.6
22.6,32.8,62.5,13.1,34.1,57.6
22.5,32.8,62.5,13.1,34.1,57.6
22.5,32.8,62.5,13.1,34.1,57.6
22.6,32.8,62.5,13.1,34.1,57.6
22.6,32.8,62.5,13.1,34.1,57.6
22.6,32.8,62.5,13.1,34.1,57.6
22.2,32.8,62.5,13.1,34.1,57.7
22.0,32.9,61.4,13.1,34.1,57.6
22.6,32.8,62.5,13.2,33.9,58.6
22.6,32.8,62.6,13.1,34.1,57.6
22.9,32.8,62.6,13.1,34.1,57.6
23.3,32.8,62.6,13.1,34.1,57.7
23.6,32.8,62.6,13.1,34.1,57.6
23.3,32.8,62.6,13.4,34.1,57.6
23.4,32.9,61.4,13.4,34.1,57.6
23.6,32.8,62.6,13.4,34.1,57.6
23.6,32.8,62.6,13.4,34.1,57.6
23.6,32.8,62.6,13.1,34.1,57.6
23.6,32.8,62.6,13.2,33.9,58.6
23.3,32.8,62.6,13.1,34.1,57.7
23.3,32.8,62.6,13.1,34.1,57.6
22.9,32.8,62.6,13.1,34.1,57.6
23.3,32.8,62.6,13.1,34.1,57.6
22.7,32.9,61.4,13.1,34.1,57.6
22.9,32.8,62.6,13.1,34.1,57.7
22.9,32.8,62.6,13.1,34.1,57.6
22.6,32.8,62.6,13.1,34.1,57.6
22.9,32.8,62.6,13.1,34.1,57.7
22.9,32.8,62.6,13.2,33.9,58.7
22.9,32.8,62.6,13.1,34.1,57.6
22.5,32.7,62.6,13.1,34.1,57.6
22.6,32.8,62.7,13.1,34.1,57.6
22.6,32.8,62.7,13.1,34.1,57.6
22.7,32.9,61.5,13.1,34.1,57.6
22.6,32.8,62.7,12.7,34.1,57.6
22.6,32.7,62.7,13.1,34.1,57.6
22.9,32.8,62.7,13.1,34.1,57.6
23.3,32.7,62.7,12.7,34.1,57.6
23.3,32.8,62.7,12.8,33.9,58.6
22.9,32.7,62.7,12.7,34.1,57.6
23.3,32.7,62.7,13.1,34.1,57.6
23.3,32.7,62.7,13.1,34.1,57.6
22.9,32.7,62.7,13.1,34.1,57.6
22.7,32.8,61.5,13.1,34.1,57.6
22.9,32.7,62.7,13.1,34.1,57.6
22.6,32.7,62.7,13.1,34.1,57.6
22.6,32.8,62.8,13.1,34.1,57.6
22.6,32.8,62.8,13.2,33.9,58.6
22.9,32.7,62.7,13.1,34.1,57.6
22.6,32.7,62.7,13.1,34.1,57.7
22.9,32.7,62.7,13.1,34.1,57.6
23.3,32.7,62.7,13.1,34.1,57.6
22.9,32.7,62.7,13.1,34.1,57.6
22.7,32.8,61.5,13.1,34.1,57.6
22.9,32.7,62.8,13.1,34.1,57.6
23.3,32.8,62.8,13.1,34.1,57.6
23.6,32.8,62.8,13.1,34.1,57.6
23.6,32.7,62.8,13.2,33.9,58.6
23.6,32.7,62.8,13.1,34.1,57.6
23.6,32.7,62.8,13.1,34.1,57.6
23.6,32.7,62.8,13.1,34.1,57.6
23.3,32.7,62.8,13.1,34.1,57.7
23.3,32.7,62.8,13.1,34.1,57.6
23.1,32.8,61.5,13.1,34.1,57.6
23.3,32.7,62.8,13.1,34.1,57.6
23.3,32.7,62.8,13.1,34.1,57.6
22.9,32.7,62.8,13.1,34.1,57.6
23.3,32.7,62.8,13.2,33.9,58.6
23.3,32.7,62.8,13.1,34.1,57.6
22.9,32.7,62.8,13.1,34.1,57.6
23.3,32.7,62.8,13.1,34.1,57.6
23.6,32.7,62.8,13.1,34.1,57.6
23.1,32.8,61.5,13.1,34.1,57.7
23.3,32.7,62.8,13.1,34.1,57.6
23.3,32.7,62.8,13.1,34.1,57.6
22.9,32.7,62.8,13.1,34.1,57.6
22.9,32.7,62.8,13.1,34.1,57.6
23.3,32.7,62.8,13.2,33.9,58.6
23.3,32.7,62.8,13.1,34.1,57.6
22.9,32.7,62.8,13.1,34.1,57.6
22.9,32.7,62.8,13.1,34.1,57.7
22.9,32.7,62.8,13.1,34.1,57.6
22.4,32.8,61.5,13.1,34.1,57.6
22.2,32.7,62.8,13.4,34.1,57.7
22.2,32.7,62.8,13.4,34.1,57.7
22.2,32.7,62.8,13.4,34.1,57.6
22.6,32.7,62.8,13.5,33.9,58.6
22.6,32.7,62.8,13.4,34.1,57.7
22.6,32.7,62.8,13.4,34.1,57.7
22.6,32.7,62.8,13.4,34.1,57.7
22.6,32.7,62.8,13.4,34.1,57.7
22.6,32.7,62.8,13.8,34.1,57.7
22.4,32.8,61.5,13.8,34.1,57.7
22.6,32.7,62.8,13.8,34.1,57.7
22.6,32.7,62.8,13.8,34.1,57.7
22.6,32.7,62.8,13.8,34.1,57.7
22.9,32.7,62.8,13.9,33.9,58.7
22.9,32.7,62.8,13.8,34.1,57.7
22.6,32.7,62.8,13.8,34.1,57.7
22.6,32.7,62.8,13.8,34.1,57.7
22.6,32.7,62.8,13.8,34.1,57.6
22.6,32.7,62.8,13.8,34.1,57.7
22.7,32.8,61.5,13.8,34.1,57.7
23.3,32.7,62.8,13.8,34.1,57.7
23.3,32.7,62.8,13.8,34.1,57.7
23.3,32.7,62.8,13.8,34.1,57.7
23.6,32.7,62.8,13.9,33.9,58.7
23.3,32.7,62.8,13.8,34.1,57.7
23.3,32.7,62.8,13.8,34.1,57.7
23.3,32.7,62.8,13.8,34.1,57.7
23.3,32.7,62.9,13.8,34.1,57.7
23.1,32.8,61.6,13.8,34.1,57.7
23.6,32.7,62.8,13.8,34.1,57.7
23.3,32.7,62.9,13.8,34.1,57.7
23.3,32.7,62.9,13.8,34.1,57.7
22.9,32.7,62.9,13.9,33.9,58.7
22.9,32.7,62.8,13.8,34.1,57.7
22.9,32.7,62.9,13.8,34.1,57.7
22.9,32.7,62.9,13.8,34.1,57.7
23.3,32.7,62.9,13.8,34.1,57.7
23.3,32.7,62.9,13.8,34.1,57.7
23.1,32.8,61.6,13.8,34.1,57.7
23.3,32.7,62.9,13.8,34.1,57.7
23.3,32.7,62.9,13.8,34.1,57.7
22.9,32.7,62.9,14.1,34.1,57.7
23.6,32.7,62.9,14.2,33.9,58.7
23.6,32.7,62.9,14.1,34.1,57.7
24.0,32.7,62.9,14.1,34.1,57.7
24.0,32.7,62.9,13.8,34.1,57.7
23.6,32.7,62.9,13.8,34.1,57.7
23.6,32.7,62.9,13.8,34.1,57.7
23.4,32.8,61.6,13.8,34.1,57.7
23.6,32.7,62.9,14.1,34.1,57.7
23.6,32.7,62.9,14.2,34.1,57.7
23.6,32.7,62.9,14.2,34.1,57.7
23.6,32.7,62.9,14.3,33.9,58.7
23.3,32.7,62.9,14.1,34.1,57.7
23.3,32.7,62.9,14.1,34.1,57.7
22.9,32.7,62.9,14.1,34.1,57.7
22.6,32.7,62.9,14.1,34.1,57.7
22.6,32.7,62.9,14.1,34.1,57.7
22.4,32.8,61.6,14.1,34.1,57.7
22.9,32.7,62.9,14.1,34.1,57.7
22.6,32.7,62.9,14.1,34.1,57.7
22.6,32.7,62.9,14.1,34.1,57.7
22.9,32.7,62.9,14.2,33.9,58.7
22.9,32.7,62.9,14.1,34.1,57.7
22.6,32.7,62.9,14.1,34.1,57.7
22.9,32.7,62.9,14.1,34.1,57.7
22.9,32.7,62.9,14.1,34.1,57.7
22.7,32.8,61.6,14.1,34.1,57.7
22.9,32.7,62.9,14.1,34.1,57.7
22.9,32.7,62.9,14.1,34.1,57.7
22.9,32.7,62.9,14.1,34.1,57.7
22.9,32.7,62.9,14.1,34.1,57.7
22.9,32.7,62.9,14.2,33.9,58.7
22.9,32.7,62.9,13.8,34.1,57.7
22.9,32.7,62.9,13.8,34.1,57.7
22.9,32.7,62.9,14.1,34.1,57.7
22.9,32.7,62.9,14.1,34.1,57.7
22.7,32.8,61.6,14.1,34.1,57.7
22.9,32.7,62.9,14.1,34.1,57.7
22.9,32.7,62.9,14.1,34.1,57.7
22.9,32.7,62.9,14.1,34.1,57.7
22.9,32.7,62.9,14.2,33.9,58.7
22.6,32.7,62.9,14.1,34.1,57.7
22.6,32.7,62.9,14.1,34.1,57.7
22.6,32.7,62.9,14.1,34.1,57.7
22.6,32.7,62.9,14.1,34.1,57.7
22.2,32.7,62.9,14.1,34.1,57.7
22.4,32.8,61.6,14.2,34.1,57.8
22.6,32.7,62.9,14.1,34.1,57.7
22.2,32.7,62.9,14.1,34.1,57.7
22.2,32.7,62.9,14.1,34.1,57.7
22.2,32.7,62.9,14.2,33.9,58.7
22.2,32.7,62.9,14.1,34.1,57.7
22.2,32.7,62.9,14.1,34.1,57.7
22.6,32.7,62.9,14.2,34.1,57.8
22.6,32.7,62.9,14.1,34.1,57.7
22.4,32.8,61.6,14.2,34.1,57.8
22.6,32.7,62.9,14.1,34.1,57.7
22.6,32.7,62.9,14.1,34.1,57.7
22.6,32.7,62.9,14.1,34.1,57.7
22.6,32.7,62.9,14.1,34.1,57.7
22.6,32.7,62.9,14.6,33.9,58.7
22.6,32.7,62.9,14.2,34.1,57.8
22.6,32.7,62.9,14.1,34.1,57.7
23.0,32.7,63.0,14.1,34.1,57.7
22.9,32.7,62.9,14.5,34.1,57.7
22.7,32.8,61.6,14.5,34.1,57.7
22.9,32.7,62.9,14.5,34.1,57.8
22.6,32.7,62.9,14.5,34.1,57.8
22.9,32.7,62.9,14.5,34.1,57.8
22.9,32.7,62.9,14.5,34.1,57.7
22.9,32.7,62.9,14.2,33.9,58.7
23.0,32.7,63.0,14.2,34.1,57.8
22.9,32.7,62.9,14.1,34.1,57.7
22.9,32.7,62.9,14.2,34.1,57.8
22.9,32.7,62.9,14.1,34.1,57.7
22.7,32.8,61.6,14.2,34.1,57.8
23.0,32.7,63.0,14.1,34.1,57.7
23.0,32.7,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.1,34.1,57.7
23.3,32.7,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.3,33.9,58.7
23.0,32.7,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.2,34.1,57.8
23.3,32.7,63.0,14.2,34.1,57.8
23.1,32.8,61.6,14.5,34.1,57.7
23.3,32.7,63.0,14.5,34.1,57.7
23.3,32.7,63.0,14.5,34.1,57.8
23.6,32.7,63.0,14.2,34.1,57.8
23.6,32.7,63.0,14.1,34.1,57.7
23.3,32.7,63.0,14.2,34.1,57.8
23.3,32.7,63.0,14.3,33.9,58.7
23.0,32.7,63.0,14.2,34.1,57.8
23.3,32.7,63.0,14.2,34.1,57.8
23.3,32.7,63.0,14.2,34.1,57.8
22.7,32.8,61.6,14.2,34.1,57.8
23.0,32.7,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.1,34.1,57.7
23.0,32.7,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.2,34.1,57.8
22.6,32.7,63.0,14.3,33.9,58.7
22.6,32.7,63.0,14.2,34.1,57.8
22.6,32.7,63.0,14.2,34.1,57.8
22.7,32.8,61.6,14.2,34.1,57.8
22.6,32.7,63.0,14.2,34.1,57.8
22.6,32.7,63.0,14.2,34.1,57.8
22.6,32.7,63.0,13.8,34.1,57.8
22.6,32.7,63.0,14.2,34.1,57.8
22.6,32.7,63.0,13.8,34.1,57.8
22.3,32.7,63.0,14.2,34.1,57.8
22.6,32.7,63.0,14.3,33.9,58.7
22.6,32.7,63.0,13.8,34.1,57.8
22.6,32.7,63.0,13.8,34.1,57.8
22.4,32.8,61.6,13.8,34.1,57.8
23.0,32.7,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.3,33.9,58.7
23.3,32.7,63.0,13.8,34.1,57.8
23.0,32.7,63.0,13.8,34.1,57.8
22.7,32.8,61.6,14.2,34.1,57.8
23.0,32.7,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.2,34.1,57.8
22.6,32.7,63.0,14.2,34.1,57.8
22.6,32.7,63.0,14.2,34.1,57.8
22.6,32.7,63.0,14.3,33.9,58.7
23.0,32.7,63.0,14.2,34.1,57.8
22.4,32.8,61.6,14.2,34.1,57.8
22.6,32.7,63.0,14.5,34.1,57.8
22.6,32.7,63.0,14.5,34.1,57.8
22.6,32.7,63.0,14.5,34.1,57.8
22.6,32.7,63.0,14.5,34.1,57.8
23.0,32.7,63.0,14.5,34.1,57.8
22.6,32.7,63.0,14.5,34.1,57.8
23.0,32.7,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.6,33.9,58.7
23.0,32.7,63.0,14.5,34.1,57.8
22.7,32.8,61.6,14.5,34.1,57.8
23.0,32.7,63.0,14.5,34.1,57.8
23.0,32.7,63.0,14.5,34.1,57.8
23.0,32.7,63.0,14.5,34.1,57.8
23.0,32.7,63.0,14.5,34.1,57.8
23.0,32.7,63.0,14.5,34.1,57.8
23.0,32.7,63.0,14.5,34.1,57.8
23.0,32.7,63.0,14.5,34.1,57.8
23.0,32.7,63.0,14.6,33.9,58.7
22.7,32.8,61.6,14.5,34.1,57.8
22.9,32.6,63.0,14.5,34.1,57.8
22.6,32.6,63.0,14.5,34.1,57.8
22.6,32.6,63.0,14.2,34.1,57.8
22.6,32.7,63.0,14.2,34.1,57.8
22.6,32.7,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.5,34.1,57.8
22.6,32.7,63.0,14.6,33.9,58.7
22.4,32.8,61.7,14.5,34.1,57.8
22.3,32.7,63.0,14.5,34.1,57.8
22.6,32.6,63.0,14.5,34.1,57.8
22.6,32.7,63.0,14.5,34.1,57.8
23.0,32.7,63.0,14.5,34.1,57.8
22.6,32.7,63.0,14.5,34.1,57.8
23.0,32.7,63.0,14.5,34.1,57.8
22.6,32.7,63.0,14.5,34.1,57.8
22.6,32.7,63.0,14.5,34.1,57.8
22.3,32.7,63.0,14.6,33.9,58.7
22.4,32.8,61.7,14.5,34.1,57.8
23.0,32.7,63.0,14.5,34.1,57.8
23.0,32.7,63.0,14.5,34.1,57.8
22.9,32.6,63.0,14.2,34.1,57.8
22.9,32.6,63.0,14.5,34.1,57.8
22.9,32.6,63.0,14.5,34.1,57.8
23.0,32.7,63.0,14.5,34.1,57.8
22.6,32.7,63.0,14.5,34.1,57.8
22.6,32.7,63.0,14.5,34.1,57.8
22.4,32.8,61.7,14.6,33.9,58.7
22.3,32.7,63.0,14.5,34.1,57.8
22.6,32.7,63.0,14.5,34.1,57.8
22.6,32.7,63.0,14.5,34.1,57.8
22.6,32.6,63.0,14.5,34.1,57.8
22.6,32.6,63.0,14.5,34.1,57.8
22.2,32.6,63.0,14.5,34.1,57.8
22.3,32.7,63.0,14.5,34.1,57.8
22.6,32.7,63.0,14.5,34.1,57.8
22.6,32.7,63.0,14.5,34.1,57.8
22.8,32.8,61.7,14.6,33.9,58.7
22.6,32.7,63.0,14.2,34.1,57.8
22.9,32.6,63.0,14.2,34.1,57.8
22.9,32.6,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.2,34.1,57.8
23.3,32.6,63.0,14.2,34.1,57.8
22.9,32.6,63.0,14.2,34.1,57.8
23.0,32.7,63.0,14.2,34.1,57.8
22.6,32.7,63.0,14.2,34.1,57.8
22.9,32.6,63.0,14.2,34.1,57.8
22.7,32.7,61.7,14.3,33.9,58.7
22.6,32.7,63.0,14.2,34.1,57.8
22.6,32.6,63.0,14.2,34.1,57.8
22.6,32.7,63.0,14.2,34.1,57.8
22.6,32.6,63.0,14.5,34.1,57.8
22.6,32.7,63.0,14.5,34.1,57.8
22.9,32.6,63.0,14.5,34.1,57.8
22.6,32.7,63.0,14.5,34.1,57.8
22.6,32.6,63.0,14.5,34.1,57.8
22.4,32.7,61.7,14.5,34.1,57.8
22.9,32.6,63.0,14.6,33.9,58.7
22.9,32.6,63.0,14.5,34.1,57.8
22.9,32.6,63.0,14.5,34.1,57.8
23.0,32.7,63.0,14.5,34.1,57.8
23.0,32.7,63.0,14.5,34.1,57.8
22.6,32.6,63.0,14.5,34.1,57.8
22.6,32.7,63.1,14.5,34.1,57.8
22.6,32.7,63.1,14.5,34.1,57.8
22.6,32.6,63.0,14.5,34.1,57.8
22.0,32.7,61.7,14.5,34.1,57.8
22.6,32.6,63.0,14.6,33.9,58.7
22.6,32.6,63.0,14.5,34.1,57.8
23.0,32.7,63.1,14.5,34.1,57.8
22.6,32.6,63.0,14.5,34.1,57.8
22.9,32.6,63.0,14.2,34.1,57.8
22.6,32.6,63.0,14.2,34.1,57.8
23.0,32.7,63.1,14.2,34.1,57.8
22.9,32.6,63.0,14.2,34.1,57.8
22.7,32.7,61.7,14.2,34.1,57.8
23.0,32.7,63.1,14.2,34.1,57.8
23.0,32.7,63.1,14.3,33.9,58.7
23.0,32.7,63.1,14.2,34.1,57.8
23.0,32.7,63.1,14.2,34.1,57.8
23.0,32.7,63.1,14.2,34.1,57.8
22.9,32.6,63.0,14.2,34.1,57.8
22.9,32.6,63.0,14.2,34.1,57.8
22.9,32.6,63.0,14.2,34.1,57.8
23.0,32.7,63.1,14.2,34.2,57.8
22.8,32.8,61.7,14.2,34.1,57.8
23.0,32.7,63.1,14.2,34.1,57.8
23.3,32.7,63.1,14.3,33.9,58.7
23.3,32.7,63.1,14.2,34.1,57.8
23.3,32.6,63.0,14.2,34.1,57.8
23.3,32.6,63.0,14.2,34.1,57.8
23.7,32.7,63.1,14.5,34.1,57.8
23.6,32.6,63.0,14.5,34.2,57.8
23.7,32.7,63.1,14.5,34.1,57.8
23.7,32.7,63.1,14.5,34.1,57.8
23.5,32.8,61.7,14.5,34.1,57.8
23.3,32.6,63.0,14.5,34.1,57.8
23.3,32.6,63.1,14.6,33.9,58.7
23.7,32.7,63.1,14.2,34.1,57.8
23.3,32.6,63.0,14.2,34.1,57.8
23.3,32.6,63.0,14.2,34.2,57.8
23.3,32.6,63.0,14.2,34.1,57.8
23.0,32.7,63.1,14.2,34.1,57.8
23.3,32.7,63.1,14.2,34.1,57.8
23.3,32.7,63.1,14.2,34.1,57.8
23.1,32.8,61.7,14.2,34.1,57.8
23.3,32.6,63.1,14.2,34.1,57.8
23.3,32.6,63.0,14.3,33.9,58.7
23.3,32.7,63.1,14.2,34.1,57.8
23.3,32.7,63.1,14.2,34.1,57.8
23.3,32.6,63.1,14.5,34.1,57.8
23.7,32.7,63.1,14.5,34.1,57.8
23.7,32.7,63.1,14.5,34.1,57.8
23.7,32.7,63.1,14.5,34.1,57.8
